Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates
HBH;Hobart Bay;Hobart Bay;United States;US;57.408333;-133.466667;67;\N;6252001;57.408333, -133.466667
AKI;Akiak;Akiak;United States;US;60.9;-161.233333;67;\N;6252001;60.9, -161.233333
TWA;Twin Hills;Twin Hills;United States;US;46.266667;-1.85;67;\N;6252001;46.266667, -1.85
BNA;Nashville International;Nashville, TN;United States;US;36.124444;-86.678056;67;5003243;6252001;36.124444, -86.678056
BXA;George R Carr;Bogalusa;United States;US;30.783333;-89.866667;67;4317412;6252001;30.783333, -89.866667
APV;Apple Valley;Apple Valley;United States;US;34.575278;-117.186111;67;5324363;6252001;34.575278, -117.186111
STE;Stevens Point;Stevens Point;United States;US;41.433333;20.166667;67;5274644;6252001;41.433333, 20.166667
MVE;Montevideo-Chippewa;Montevideo, MN;United States;US;44.969167;-95.710278;67;5038018;6252001;44.969167, -95.710278
QWP;Van Service;Winter Park;United States;US;11.033333;3.65;67;4178560;6252001;11.033333, 3.65
BLU;Blue Canyon;Blue Canyon;United States;US;51.181111;-3.401389;67;\N;6252001;51.181111, -3.401389
ADK;Adak Island Ns;Adak Island;United States;US;51.878056;-176.646111;67;\N;6252001;51.878056, -176.646111
KTS;Brevig Mission;Teller Mission;United States;US;65.333333;-166.483333;67;\N;6252001;65.333333, -166.483333
HPN;Westchester County Apt;White Plains;United States;US;41.066667;-73.7;67;5144336;6252001;41.066667, -73.7
BTT;Bettles;Bettles;United States;US;66.916667;-151.516667;67;\N;6252001;66.916667, -151.516667
SXY;Sidney;Sidney;United States;US;42.316667;-75.4;67;5699552;6252001;42.316667, -75.4
OXD;Miami University;Oxford;United States;US;45.733333;-63.866667;67;5130319;6252001;45.733333, -63.866667
RSL;Russell;Russell;United States;US;38.883333;-98.85;67;4949204;6252001;38.883333, -98.85
OWA;Owatonna;Owatonna;United States;US;44.116667;-93.25;67;5040647;6252001;44.116667, -93.25
RKC;Yreka;Yreka;United States;US;41.733333;-122.633333;67;5574093;6252001;41.733333, -122.633333
ADR;Andrews;Andrews;United States;US;33.45;-79.566667;67;5516288;6252001;33.45, -79.566667
BUF;Buffalo Niagara International;Buffalo, NY;United States;US;42.940556;-78.732222;67;5819881;6252001;42.940556, -78.732222
HFD;Brainard;Hartford;United States;US;41.766667;-72.683333;67;5255628;6252001;41.766667, -72.683333
EKA;Murray Field;Eureka, CA;United States;US;40.803333;-124.112778;67;5651208;6252001;40.803333, -124.112778
HVS;Municipal;Hartsville;United States;US;34.4;-80.116667;67;4628109;6252001;34.4, -80.116667
CZT;Carrizo Springs;Carrizo Springs;United States;US;28.516666999999998;-99.866667;67;4679148;6252001;28.516666999999998, -99.866667
KUK;Kasigluk;Kasigluk;United States;US;60.866667;-162.533333;67;\N;6252001;60.866667, -162.533333
RRT;Warroad;Warroad;United States;US;-28.05;117.533333;67;5051893;6252001;-28.05, 117.533333
OIC;Eaton;Norwich;United States;US;42.983333;-80.6;67;5129359;6252001;42.983333, -80.6
WHP;Whiteman;Los Angeles;United States;US;34.259167;-118.413333;67;5368361;6252001;34.259167, -118.413333
MWO;Hook Field;Middletown, Ohio;United States;US;39.531111;-84.395278;67;5285018;6252001;39.531111, -84.395278
ORV;Curtis Memorial;Noorvik;United States;US;66.833333;-161.033333;67;\N;6252001;66.833333, -161.033333
IKK;Greater Kankakee;Kankakee;United States;US;41.066667;-87.85;67;4898182;6252001;41.066667, -87.85
KPH;Pauloff Harbor SPB;Pauloff Harbor;United States;US;54.466667;-162.7;67;\N;6252001;54.466667, -162.7
SBS;Steamboat Springs;Steamboat Springs;United States;US;40.516667;-106.866667;67;5582371;6252001;40.516667, -106.866667
KEH;Kenmore Air Harbor;Kenmore Air Harbor;United States;US;47.738333;-122.268056;67;\N;6252001;47.738333, -122.268056
UIL;Quillayute State;Quillayute;United States;US;47.95;-124.566667;67;\N;6252001;47.95, -124.566667
FMH;Otis AFB;Falmouth;United States;US;41.566667;-70.633333;67;4963985;6252001;41.566667, -70.633333
PUL;Poulsbo;Poulsbo;United States;US;47.733333;-122.65;67;5807337;6252001;47.733333, -122.65
BRY;Samuels Field;Bardstown, KY;United States;US;37.816667;-85.466667;67;4283133;6252001;37.816667, -85.466667
FMN;Municipal;Farmington;United States;US;36.75;-108.233333;67;5774662;6252001;36.75, -108.233333
MPV;Edward F Knapp State;Montpelier, VT;United States;US;44.203611;-72.562222;67;5601299;6252001;44.203611, -72.562222
STL;Lambert-St. Louis International;St Louis;United States;US;38.748611;-90.37;67;\N;6252001;38.748611, -90.37
MKL;Mc Kellar-Sipes Regional;Jackson;United States;US;35.6;-88.915556;67;5828648;6252001;35.6, -88.915556
JCY;Johnson;Johnson;United States;US;32.333333;-97.333333;67;5445688;6252001;32.333333, -97.333333
FRR;Front Royal-Warren County;Front Royal,;United States;US;38.9175;-78.253611;67;4760232;6252001;38.9175, -78.253611
AED;Aleneva;Aleneva;United States;US;-0.6000000000000001;10.083333;67;\N;6252001;-0.6000000000000001, 10.083333
GKT;Gatlinburg;Gatlinburg;United States;US;31.353611;-84.375;67;4624443;6252001;31.353611, -84.375
HOL;Holikachu;Holikachu;United States;US;62.9;-159.516667;67;\N;6252001;62.9, -159.516667
CEZ;Montezuma County;Cortez;United States;US;37.316667;-108.633333;67;5418104;6252001;37.316667, -108.633333
BDY;State;Bandon;United States;US;43.116667;-124.416667;67;5712417;6252001;43.116667, -124.416667
BTM;Bert Mooney Airport;Butte,;United States;US;45.954722;-112.4975;67;5858289;6252001;45.954722, -112.4975
PWM;Intl Jetport;Portland;United States;US;43.65;-70.3;67;5746545;6252001;43.65, -70.3
PQS;Pilot Station;Pilot Station;United States;US;61.933333;-162.883333;67;\N;6252001;61.933333, -162.883333
GFK;Grand Forks;Grand Forks;United States;US;47.95;-97.183333;67;5059429;6252001;47.95, -97.183333
HSP;Ingalls Field;Hot Springs;United States;US;37.95;-79.816667;67;5765751;6252001;37.95, -79.816667
RID;Richmond Municipal Airport;Richmond, IN;United States;US;39.757222;-84.842778;67;5780388;6252001;39.757222, -84.842778
IDA;Fanning Field;Idaho Falls;United States;US;43.516667;-112.066667;67;5596475;6252001;43.516667, -112.066667
GYY;Gary/Chicago International;Gary, IN;United States;US;41.616389;-87.412778;67;4920607;6252001;41.616389, -87.412778
JFK;John F Kennedy Intl;New York;United States;US;40.633333;-73.783333;67;5128581;6252001;40.633333, -73.783333
DMN;Deming;Deming;United States;US;26.951667;108.578889;67;5464806;6252001;26.951667, 108.578889
BIX;Keesler AFB;Biloxi;United States;US;28.666667;-88.433333;67;4418478;6252001;28.666667, -88.433333
AUS;Austin-bergstrom International;Austin;United States;US;30.194444;-97.67;67;5016884;6252001;30.194444, -97.67
SHH;Shishmaref;Shishmaref;United States;US;66.25;-166.05;67;\N;6252001;66.25, -166.05
PNE;North Philadelphia;Philadelphia;United States;US;40.083333;-75.016667;67;5131095;6252001;40.083333, -75.016667
WKK;Aleknagik;Aleknagik;United States;US;59.266667;-158.633333;67;\N;6252001;59.266667, -158.633333
RZH;Quartz Hill;Lancaster;United States;US;34.666667;-118.0;67;5364940;6252001;34.666667, -118.0
LIJ;Long Island;Long Island;United States;US;54.9;-132.75;67;\N;6252001;54.9, -132.75
LSR;Lost River;Lost River;United States;US;65.4;-167.15;67;\N;6252001;65.4, -167.15
LIZ;Loring AFB;Limestone;United States;US;46.950556;-67.885833;67;4969532;6252001;46.950556, -67.885833
ELA;Eagle Lake;Eagle Lake;United States;US;29.583333;-96.333333;67;5251145;6252001;29.583333, -96.333333
RND;Randolph AFB;San Antonio;United States;US;6.233333;-76.733333;67;4726206;6252001;6.233333, -76.733333
PTL;Port Armstrong;Port Armstrong;United States;US;56.297222;-134.6625;67;\N;6252001;56.297222, -134.6625
BUR;Bob Hope;Burbank;United States;US;34.2;-118.35;67;5788497;6252001;34.2, -118.35
AGO;Municipal;Magnolia;United States;US;33.233333;-93.216667;67;4708747;6252001;33.233333, -93.216667
AUG;Augusta;Augusta;United States;US;44.316667;-69.8;67;5244365;6252001;44.316667, -69.8
LNK;Lincoln;Lincoln, NE;United States;US;40.850833;-96.759167;67;5690162;6252001;40.850833, -96.759167
WMO;White Mountain;White Mountain;United States;US;64.683333;-163.4;67;\N;6252001;64.683333, -163.4
BHC;Bhurban Heliport;Bhurban;United States;US;35.15;-114.566667;67;\N;6252001;35.15, -114.566667
MVM;Monument Valley;Kayenta, AZ;United States;US;36.709722;-110.236667;67;5300830;6252001;36.709722, -110.236667
MPS;Mount Pleasant;Mount Pleasant;United States;US;33.15;-94.966667;67;5543514;6252001;33.15, -94.966667
BRD;Brainerd Lakes Regional;Brainerd, MN;United States;US;46.401667;-94.135556;67;5019116;6252001;46.401667, -94.135556
OSC;Wurtsmith AFB;Oscoda;United States;US;44.433333;-83.333333;67;\N;6252001;44.433333, -83.333333
GDW;Gladwin;Gladwin;United States;US;43.983333;-84.483333;67;4993985;6252001;43.983333, -84.483333
PPC;Prospect Creek;Prospect Creek;United States;US;66.8;-150.633333;67;\N;6252001;66.8, -150.633333
RZZ;Halifax County;Roanoke Rapids;United States;US;36.466667;-77.666667;67;4488232;6252001;36.466667, -77.666667
JGX;Heliport;Glendale;United States;US;34.133333;-118.266667;67;5423075;6252001;34.133333, -118.266667
HCW;Cheraw;Cheraw;United States;US;34.7;-79.883333;67;4574434;6252001;34.7, -79.883333
GAD;Municipal;Gadsden;United States;US;33.966667;-86.083333;67;5550161;6252001;33.966667, -86.083333
BMG;Bloomington;Bloomington;United States;US;39.133333;-86.616667;67;5329408;6252001;39.133333, -86.616667
VDI;Municipal;Vidalia;United States;US;32.216667;-82.4;67;4344599;6252001;32.216667, -82.4
TOC;Toccoa;Toccoa;United States;US;42.216667;13.9;67;4226722;6252001;42.216667, 13.9
MMI;McMinn County;Athens;United States;US;35.45;-84.6;67;5244312;6252001;35.45, -84.6
UST;St Augustine;St Augustine;United States;US;29.95;-81.333333;67;\N;6252001;29.95, -81.333333
PHX;Sky Harbor Intl;Phoenix;United States;US;33.433333;-112.033333;67;5745656;6252001;33.433333, -112.033333
ESN;Easton;Easton;United States;US;38.808333;-76.075;67;5345171;6252001;38.808333, -76.075
TMA;Henry Tift Myers;Tifton, GA;United States;US;31.428889;-83.488611;67;4226552;6252001;31.428889, -83.488611
WNA;Napakiak SPB;Napakiak;United States;US;60.7;-162.116667;67;\N;6252001;60.7, -162.116667
ODW;Oak Harbor;Oak Harbor;United States;US;48.283333;-122.616667;67;5805441;6252001;48.283333, -122.616667
WYS;Yellowstone;West Yellowstone;United States;US;44.683333;-111.116667;67;5685767;6252001;44.683333, -111.116667
UNU;Dodge County;Juneau, WI;United States;US;43.426389;-88.703889;67;5554072;6252001;43.426389, -88.703889
BSW;Boswell Bay;Boswell Bay;United States;US;60.4;-146.133333;67;\N;6252001;60.4, -146.133333
SYR;Syracuse Hancock International Airport;Syracuse;United States;US;43.116667;-76.116667;67;5782391;6252001;43.116667, -76.116667
MDR;Medfra;Medfra;United States;US;63.1;-154.716667;67;\N;6252001;63.1, -154.716667
KPR;Port Williams SPB;Port Williams;United States;US;58.483333;-152.583333;67;\N;6252001;58.483333, -152.583333
CHP;Circle Hot Springs;Circle Hot Springs;United States;US;65.466667;-144.583333;67;\N;6252001;65.466667, -144.583333
MGY;Dayton-Wright Brothers Airport;Dayton;United States;US;39.588889;-84.224722;67;6545140;6252001;39.588889, -84.224722
AOS;Amook;Amook;United States;US;57.466667;-153.833333;67;\N;6252001;57.466667, -153.833333
KEK;Ekwok;Ekwok;United States;US;59.366667;-157.483333;67;\N;6252001;59.366667, -157.483333
BCS;Southern Seaplane;Belle Chasse;United States;US;30.05;-90.233333;67;4316329;6252001;30.05, -90.233333
BNH;Barnes;Hartford;United States;US;41.766389;-72.683333;67;5255628;6252001;41.766389, -72.683333
HOP;Campbell AAF;Hopkinsville;United States;US;50.516667;23.666667;67;4295251;6252001;50.516667, 23.666667
TMB;Tamiami;Miami;United States;US;10.016667;-73.65;67;5304640;6252001;10.016667, -73.65
NLG;Nelson Lagoon;Nelson Lagoon;United States;US;56.016667;-161.15;67;\N;6252001;56.016667, -161.15
DWS;Walt Disney World;Orlando;United States;US;28.400278;-82.438333;67;4167147;6252001;28.400278, -82.438333
BDE;Baudette;Baudette;United States;US;54.383333;19.7;67;5017385;6252001;54.383333, 19.7
GVL;Lee Gilmer Memorial;Gainesville;United States;US;34.266667;-83.833333;67;4760363;6252001;34.266667, -83.833333
MRY;Monterey Peninsula;Monterey;United States;US;36.583333;-121.85;67;5374361;6252001;36.583333, -121.85
NOL;Nakolik River;Nakolik River;United States;US;50.483333;21.45;67;\N;6252001;50.483333, 21.45
DAN;Municipal;Danville;United States;US;36.566667;-79.35;67;5341531;6252001;36.566667, -79.35
CKR;Crane Island;Crane Island;United States;US;48.6;-123.0;67;\N;6252001;48.6, -123.0
BYS;Bicycle Lake AAF;Fort Irwin;United States;US;35.283333;-116.633333;67;\N;6252001;35.283333, -116.633333
GXY;Weld County;Greeley;United States;US;40.333333;-104.616667;67;5577592;6252001;40.333333, -104.616667
WDG;Enid Woodring Mun.;Enid;United States;US;36.383333;-97.783333;67;4535961;6252001;36.383333, -97.783333
HRL;Valley International;Harlingen;United States;US;26.2;-97.75;67;4696233;6252001;26.2, -97.75
TKE;Tenakee SPB;Tenakee Springs;United States;US;43.286389;18.933056;67;\N;6252001;43.286389, 18.933056
MQY;Smyrna;Smyrna;United States;US;35.983333;-86.516667;67;4658590;6252001;35.983333, -86.516667
OCI;Oceanic;Oceanic;United States;US;60.1;-148.216667;67;\N;6252001;60.1, -148.216667
SBY;Wicomico Regional;Salisbury-Ocean City;United States;US;38.333333;-75.516667;67;\N;6252001;38.333333, -75.516667
CXO;Montgomery Co;Conroe;United States;US;30.316667;-95.45;67;4682991;6252001;30.316667, -95.45
VRB;Municipal;Vero Beach;United States;US;27.65;-80.416667;67;4176409;6252001;27.65, -80.416667
PKB;Wood County;Parkersburg;United States;US;39.35;-81.433333;67;4870730;6252001;39.35, -81.433333
VPZ;Porter County;Valparaiso;United States;US;41.45;-86.983333;67;4927537;6252001;41.45, -86.983333
SPF;Black Hills;Spearfish;United States;US;44.483333;-103.85;67;5769288;6252001;44.483333, -103.85
FYU;Fort Yukon;Fort Yukon;United States;US;66.566667;-145.266667;67;\N;6252001;66.566667, -145.266667
XSM;St Marys;St Marys;United States;US;38.283333;-76.633333;67;\N;6252001;38.283333, -76.633333
CFD;Coulter Field;Bryan;United States;US;18.433333;-77.466667;67;5148533;6252001;18.433333, -77.466667
ATT;Atmautluak;Atmautluak;United States;US;61.0;-162.75;67;\N;6252001;61.0, -162.75
ELD;Goodwin Field;El Dorado;United States;US;33.216667;-92.816667;67;4270863;6252001;33.216667, -92.816667
COT;Cotulla;Cotulla;United States;US;28.433333;-99.233333;67;4683696;6252001;28.433333, -99.233333
JXN;Reynolds Municipal;Jackson;United States;US;42.266667;-84.466667;67;5828648;6252001;42.266667, -84.466667
MCC;Mcclellan AFB;Sacramento;United States;US;10.783333;-74.15;67;5389489;6252001;10.783333, -74.15
KFP;False Pass;False Pass;United States;US;54.85;-163.416667;67;\N;6252001;54.85, -163.416667
GMU;Greenville Downtown;Greenville;United States;US;34.848056;-82.35;67;5564488;6252001;34.848056, -82.35
TCT;Takotna;Takotna;United States;US;65.983333;-18.55;67;\N;6252001;65.983333, -18.55
WHD;SPB;Hyder;United States;US;55.916667;-130.016667;67;\N;6252001;55.916667, -130.016667
DRA;Desert Rock;Mercury;United States;US;-29.133333;29.733333000000002;67;\N;6252001;-29.133333, 29.733333000000002
QMV;Montvale;Montvale;United States;US;43.866667;1.6;67;5101361;6252001;43.866667, 1.6
TAL;Ralph Calhoun;Tanana;United States;US;-9.266667;161.083333;67;\N;6252001;-9.266667, 161.083333
IAG;International;Niagara Falls;United States;US;43.1;-79.033333;67;5128723;6252001;43.1, -79.033333
HNL;Honolulu International;Honolulu;United States;US;21.333333;-157.933333;67;5856195;6252001;21.333333, -157.933333
PVD;T. F. Green Airport;Providence;United States;US;41.733333;-71.433333;67;5780020;6252001;41.733333, -71.433333
FFL;Municipal;Fairfield;United States;US;40.933333;-91.95;67;5347335;6252001;40.933333, -91.95
JRE;East 60th Street H/P;New York;United States;US;40.8;-73.966667;67;5128581;6252001;40.8, -73.966667
LSD;Blue Grass Station Army Heliport;Lexington, KY;United States;US;38.083333;-84.316667;67;5160635;6252001;38.083333, -84.316667
MPZ;Municipal;Mt Pleasant;United States;US;40.966667;-91.55;67;\N;6252001;40.966667, -91.55
KSR;Federal No 1;Sandy River;United States;US;51.0;-96.383333;67;\N;6252001;51.0, -96.383333
MSP;Minneapolis - St. Paul Intl;Minneapolis;United States;US;44.883333;-93.216944;67;5037649;6252001;44.883333, -93.216944
KPK;Parks SPB;Parks;United States;US;57.416667;-155.9;67;5308164;6252001;57.416667, -155.9
AXX;Angel Fire;Angel Fire;United States;US;36.416667;-105.283333;67;\N;6252001;36.416667, -105.283333
KEU;Kelly Bar;Kelly Bar;United States;US;50.6;-4.266667;67;\N;6252001;50.6, -4.266667
AUK;Alakanuk;Alakanuk;United States;US;62.683333;-164.633333;67;\N;6252001;62.683333, -164.633333
VAK;Chevak;Chevak;United States;US;61.528611;-165.590278;67;\N;6252001;61.528611, -165.590278
WRG;Wrangell SPB;Wrangell;United States;US;56.466667;-132.383333;67;5558586;6252001;56.466667, -132.383333
RIW;Riverton Regional;Riverton, WY;United States;US;43.064167;-108.459722;67;5836665;6252001;43.064167, -108.459722
OBE;County;Okeechobee;United States;US;27.25;-80.833333;67;4166822;6252001;27.25, -80.833333
KNK;Kakhonak;Kakhonak;United States;US;59.433333;-154.85;67;\N;6252001;59.433333, -154.85
INS;Af Aux;Indian Springs;United States;US;46.283333;22.1;67;5506040;6252001;46.283333, 22.1
NZW;South Weymouth;South Weymouth;United States;US;42.166667;-70.95;67;\N;6252001;42.166667, -70.95
INL;Falls Intl;International Falls;United States;US;48.566667;-93.4;67;5031404;6252001;48.566667, -93.4
CGX;Merrill C Meigs;Chicago;United States;US;41.858889;-87.608333;67;4887398;6252001;41.858889, -87.608333
BFG;Bullfrog Basin;Bullfrog Basin;United States;US;37.55;-110.708333;67;\N;6252001;37.55, -110.708333
WDY;Kodiak Fss;Kodiak;United States;US;56.866667;-1.25;67;5866583;6252001;56.866667, -1.25
SJN;St Johns;St Johns;United States;US;34.518889;-109.3775;67;\N;6252001;34.518889, -109.3775
MGJ;Orange County;Montgomery;United States;US;41.51;-74.264722;67;5201752;6252001;41.51, -74.264722
HHH;Hilton Head;Hilton Head;United States;US;32.224444;-80.6975;67;\N;6252001;32.224444, -80.6975
JBC;Boston City Heliport;Boston;United States;US;42.343889;-71.049444;67;4930956;6252001;42.343889, -71.049444
OKK;Kokomo;Kokomo;United States;US;40.533333;-86.066667;67;4922388;6252001;40.533333, -86.066667
FUL;Municipal;Fullerton;United States;US;33.866667;-117.966667;67;5351247;6252001;33.866667, -117.966667
